id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,civilians_dead,civilians_wounded,agents_dead,agents_wounded,men_dead,men_wounded,women_dead,women_wounded,kids_dead,kids_wounded,teenagers_dead,teenagers_wounded,elderly_dead,elderly_wounded
54491,"Rua Paulista - Peixinhos, Olinda - PE, Brasil",Nordeste,Pernambuco,OLINDA,PEIXINHOS,,,-8.0118957,-34.8772772,"16/01/2023, 17:00:00",false,false,,Briga,,Bar,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54490,"R. Ônix - Jardim São Paulo, Recife - PE, 50910-545, Brasil",Nordeste,Pernambuco,RECIFE,JARDIM SAO PAULO,,,-8.0858649,-34.9434622,"16/01/2023, 18:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54503,"Corrego do Cajá, - Jardim Jordão, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,JARDIM JORDAO,,CORREGO DO CAJA,-8.1519943,-34.9353979,"16/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54510,"Comunidade da Portelinha - Jiquiá, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,JIQUIA,,COMUNIDADE DA PORTELINHA,-8.0773218,-34.9244155,"16/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54509,"Rua Ranusia Alves Rodrigues - Macaxeira, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,MACAXEIRA,,,-8.0091314,-34.9304297,"16/01/2023, 21:00:00",false,true,,Tentativa/Roubo,,,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54504,"R. Do Visgueiro, 19 - Mirueira, Paulista - PE, 53405-255, Brasil",Nordeste,Pernambuco,PAULISTA,MIRUEIRA,,,-7.968165753390236,-34.89605696437589,"17/01/2023, 01:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54506,"R. Pitanga, 136 - Barra de Jangada, Jaboatão dos Guararapes - PE, 54495, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,BARRA DE JANGADA,,,-8.2323247608077,-34.955598544844065,"17/01/2023, 10:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54494,"Corrego do Tiro, - Bomba do Hemetério, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,BOMBA DO HEMETERIO,,CORREGO DO TIRO,-8.0183593,-34.9063994,"17/01/2023, 12:30:00",false,false,,Homicidio/Tentativa,,,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54508,"Rua Arão Lins de Andrade, 588 - Prazeres, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,PRAZERES,,,-8.1637304,-34.9241744,"17/01/2023, 14:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54505,"Rua Britânica - Chã da Tábua, São Lourenço da Mata - PE, Brasil",Nordeste,Pernambuco,SAO LOURENCO DA MATA,CHA DA TABUA,,,-7.976513,-35.016201,"17/01/2023, 14:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54524,"Rua Engenheiro Arnaldo Lima - Comunidade Capua, - Areias, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,AREIAS,,COMUNIDADE CAPUA,-8.088953,-34.9344908,"17/01/2023, 15:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54511,"R. Santa Gertrúdes - Morro da Conceição, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,MORRO DA CONCEICAO,,,-8.0199494,-34.9124302,"17/01/2023, 19:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54525,"R. Macassita - Fragoso, Olinda - PE, 53060-790, Brasil",Nordeste,Pernambuco,OLINDA,FRAGOSO,JARDIM FRAGOSO,,-7.9791609,-34.8515805,"17/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54537,"Rua Córrego Manoel das Meninas - Brejo da Guabiraba, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,BREJO DA GUABIRABA,,,-7.9936073,-34.9333627,"17/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54527,"Escola Técnica Estadual Professor Alfredo Freyre - Rua Zeferino Agra - Água Fria, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,AGUA FRIA,,,-8.0211568,-34.8925916,"18/01/2023, 15:00:00",false,false,,Tentativa/Roubo,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54539,"Comunidade Canaã - Nova Descoberta, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,NOVA DESCOBERTA,,COMUNIDADE CANAA,-8.0147993,-34.9238892,"18/01/2023, 18:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54545,"R. Vinte e Um de Abril, 1385 - Mangueira, Recife - PE, 50820-000, Brasil",Nordeste,Pernambuco,RECIFE,MANGUEIRA,,,-8.0750899,-34.9194699,"18/01/2023, 21:00:00",false,false,,Tentativa/Roubo,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54529,"Rua Tom Jonhson - Tiúma, São Lourenço da Mata - PE, Brasil",Nordeste,Pernambuco,SAO LOURENCO DA MATA,TIUMA,,,-7.9806842,-35.0748904,"19/01/2023, 02:00:00",false,true,,Tentativa/Roubo,,,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54540,"Rua Beira Mar II - Santa Rita, Igarassu - PE, Brasil",Nordeste,Pernambuco,IGARASSU,SANTA RITA,BEIRA MAR II,,-7.8297547,-34.8999443,"19/01/2023, 05:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54557,"EMLURB - Diretoria de Limpeza Urbana -Caçote - Avenida Recife - Caçote, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,CACOTE,,COMUNIDADE CHICO MENDES,-8.101899999999999,-34.9283688,"19/01/2023, 21:00:00",false,false,,Tentativa/Roubo,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54556,"Rua Serra - Pilar, Itamaracá - PE, Brasil",Nordeste,Pernambuco,ILHA DE ITAMARACA,PILAR,,,-7.7485376,-34.8287538,"19/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54569,"Avenida Dilermando de Barros Carvalho - Loteamento Boa Vista, - Goiana, PE, Brasil",Nordeste,Pernambuco,GOIANA,GOIANA,,LOTEAMENTO BOA VISTA,-7.5599831,-35.0136183,"20/01/2023, 07:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54563,"Rua da Mata - Comunidade da Sapucaia de Dentro, - Sapucaia, Olinda - PE, Brasil",Nordeste,Pernambuco,OLINDA,SAPUCAIA,,COMUNIDADE DA SAPUCAIA DE DENTRO,-7.9961715,-34.8884108,"20/01/2023, 12:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54571,"Comunidade Vale da Paz - Maranguape II, Paulista - PE, Brasil",Nordeste,Pernambuco,PAULISTA,MARANGUAPE II,,COMUNIDADE VALE DA PAZ,-7.9319686,-34.8499552,"20/01/2023, 17:30:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54585,"R. Alto das Pedrinhas - Nova Descoberta, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,NOVA DESCOBERTA,,ALTO DAS PEDRINHAS,-8.0142231,-34.9241607,"20/01/2023, 18:00:00",false,false,,Homicidio/Tentativa,,,false,1,1,0,0,0,0,0,0,0,0,0,0,0,0
54588,"Conjunto Habitacional olho D'água 5 etapa Bloco 77 - Rua Assembléia de Deus - Cajueiro Seco, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,CAJUEIRO SECO,,CONDOMINIO OLHO D AGUA,-8.1760635,-34.9350416,"20/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,2,0,0,0,0,0,0,0,0,0,1,0,0,0
54586,"Rua Dois de Fevereiro - Vasco da Gama, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,VASCO DA GAMA,,,-8.0180603,-34.9176824,"21/01/2023, 13:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54617,"Rua São Mateus - Jardim Jordão, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,JARDIM JORDAO,,,-8.1432249,-34.9286425,"21/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54616,"Loteamento Ariano Suassuna, - Socorro, Jaboatão dos Guararapes - PE, 54150-330, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,SOCORRO,,CONJUNTO HABITACIONAL ARIANO SUASSUNA,-8.0998734,-34.9902097,"21/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54621,"R. Profa. Priscila Ferreira - Coelhos, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,COELHOS,,CONJUNTO HABITACIONAL DOS COELHOS,-8.065961,-34.8878385,"21/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54653,"Centro Histórico de Olinda - Rua do Amparo - Carmo, Olinda - PE, Brasil",Nordeste,Pernambuco,OLINDA,CARMO,,,-8.0151249,-34.8503641,"21/01/2023, 21:00:00",false,false,,Briga,,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54608,"R. do Ferreiro, 69 - Cabo de Santo Agostinho, PE, Brasil",Nordeste,Pernambuco,CABO DE SANTO AGOSTINHO,CHARNECA/MERCES,,,-8.314906744521608,-35.088585726983645,"22/01/2023, 13:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54623,"Rua Alto Nova Olinda - Águas Compridas, Olinda - PE, Brasil",Nordeste,Pernambuco,OLINDA,AGUAS COMPRIDAS,,ALTO NOVA OLINDA,-7.992262,-34.8915207,"22/01/2023, 15:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54625,"Rua da Mata Grande -Areeiro, - Jardim Prazeres, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,PRAZERES,JARDIM PRAZERES,AREEIRO,-8.1990409,-34.9583074,"22/01/2023, 18:00:00",false,false,,Homicidio/Tentativa,,,false,0,2,0,0,0,0,0,0,0,1,0,1,0,0
54651,"Av. Barreto de Menezes - Prazeres, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,PRAZERES,,,-8.1614649,-34.9268972,"22/01/2023, 21:00:00",false,false,,Tentativa/Roubo,,Ataques armados sobre rodas,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54647,"Avenida Nossa Senhora da Piedade - Cajueiro Seco, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,CAJUEIRO SECO,,,-8.1815737,-34.9402461,"22/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54646,"Estrada do Frio, Paulista - PE, Brasil",Nordeste,Pernambuco,PAULISTA,CENTRO,AURORA,,-7.9484481,-34.8844218,"22/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54648,"Avenida Batalha do Tuiuti, 54 - Sapucaia, Olinda - PE, Brasil - Sapucaia, Olinda - PE, Brasil",Nordeste,Pernambuco,OLINDA,SAPUCAIA,,,-7.991107,-34.888374,"22/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54631,"R. Antônieta Guimarães Andrade, 107 - Jardim Atlântico, Olinda - PE, 53050-150, Brasil",Nordeste,Pernambuco,OLINDA,JARDIM ATLANTICO,,ILHA DO RATO,-7.970019799999999,-34.8422491,"23/01/2023, 07:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54649,"Rua Recife - Cajueiro Seco, Jaboatão dos Guararapes - PE, Brasil",Nordeste,Pernambuco,JABOATAO DOS GUARARAPES,CAJUEIRO SECO,,,-8.1671792,-34.9248232,"23/01/2023, 18:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54670,"Rua Luís Câmara - Jordão, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,JORDAO,,,-8.1396667,-34.9319478,"23/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54673,"R. Luís Cavalcante Lins, 33 - Alto da Liberdade, Moreno - PE, 53690-000, Brasil",Nordeste,Pernambuco,MORENO,"GALINHA D'AGUA, ALTO DA LIBERDADE",ALTO DA LIBERDADE,,-8.120946,-35.100731,"23/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54674,"Engenho Santo Estevão, - Cabo de Santo Agostinho, PE, Brasil",Nordeste,Pernambuco,CABO DE SANTO AGOSTINHO,PONTE DOS CARVALHOS - GURJAU/BOM JESUS,,ENGENHO SANTO ESTEVAO,-8.226431618439998,-34.99555527116393,"23/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54654,"Rua Abel de Sá Bezerra Cavalcante - Casa Amarela, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,CASA AMARELA,,,-8.0280277,-34.9086299,"23/01/2023, 22:30:00",false,false,,Tentativa/Roubo,,,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54675,"Rua São Vicente de Paula - Várzea, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,VARZEA,JARDIM TERESOPOLIS II,,-8.033155,-34.976574,"24/01/2023, 12:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54680,"Shopping Norte Janga - Avenida Doutor Cláudio José Gueiros Leite - Janga, Paulista - PE, Brasil",Nordeste,Pernambuco,PAULISTA,JANGA,,,-7.9351379,-34.8249274,"24/01/2023, 15:00:00",true,true,N�o identificado,Ação policial,,"Perseguição,Shopping",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54698,"Ilha do Retiro, Recife - PE, Brasil",Nordeste,Pernambuco,RECIFE,ILHA DO RETIRO,,COMUNIDADE CARANGUEJO TABAIARES,-8.064901899999999,-34.9051721,"24/01/2023, 21:00:00",false,false,,Homicidio/Tentativa,,,false,1,0,0,0,0,0,0,0,0,0,0,0,0,0
